"GEN","BLUP","GxE_PC1","GxE_PC2","Stability","Genotype_Mean_Yield"
"a91_607023",-0.49602025878508,NA,NA,NA,NA
"a91_607024",2.05143683879015,NA,NA,NA,NA
"a91_607032",1.82389109385618,NA,NA,NA,NA
"a91_607037",-0.480314576934115,NA,NA,NA,NA
"a91_607041",-0.990232371159258,NA,NA,NA,NA
"a91_607052",1.27530998821515,NA,NA,NA,NA
"a91_607053",0.562991434251647,NA,NA,NA,NA
"a91_701007",4.29780210314798,-8.20506023139557,-2.29009483900597,8.51865880127094,69.8426326953729
"a91_701010",-0.543087963757043,NA,NA,NA,NA
"a91_701015",2.35261553596085,NA,NA,NA,NA
"a91_701017",0.733899293882546,NA,NA,NA,NA
"a91_701035",2.98860425634625,NA,NA,NA,NA
"a91_701049",1.95692934345283,NA,NA,NA,NA
"a91_702007",0.967713862182743,NA,NA,NA,NA
"a91_702022",2.96726707133282,NA,NA,NA,NA
"a91_702035",2.35261553596088,NA,NA,NA,NA
"a91_703019",-5.11915006606575,NA,NA,NA,NA
"a92_525034",-0.287772379625291,NA,NA,NA,NA
"a92_528006",0.0269780007782875,NA,NA,NA,NA
"a92_625016",-2.42807496637383,NA,NA,NA,NA
"a92_627008",-0.0449649433140694,NA,NA,NA,NA
"a92_627030",1.81606204502464,NA,NA,NA,NA
"a92_627035",3.23827202011433,NA,NA,NA,NA
"a92_627047",-0.998208952537976,NA,NA,NA,NA
"a92_627049",1.00720061403683,NA,NA,NA,NA
"a92_627056",0.246986123960599,NA,NA,NA,NA
"a92_632035",2.73329197479635,NA,NA,NA,NA
"a92_633051",-1.89331646278741,NA,NA,NA,NA
"a92_633054",1.25418734125377,NA,NA,NA,NA
"a92_634055",0.885479752780385,NA,NA,NA,NA
"a92_634056",-2.32915341824683,NA,NA,NA,NA
"a92_725035",2.04555972626986,NA,NA,NA,NA
"a92_726004",0.479843889417978,NA,NA,NA,NA
"a92_726034",3.39364530360304,NA,NA,NA,NA
"a92_727016",0.768572468630282,NA,NA,NA,NA
"a92_727017",4.47938494839588,NA,NA,NA,NA
"a92_727025",-0.350722455706648,NA,NA,NA,NA
"a92_727026",0.588715108399369,NA,NA,NA,NA
"a92_731033",-0.782380120260866,NA,NA,NA,NA
"a93_552019",-1.30908413276287,NA,NA,NA,NA
"a93_552024",-0.785483826429269,NA,NA,NA,NA
"a93_552027",-0.349463446818066,NA,NA,NA,NA
"a93_552028",1.53047935546272,NA,NA,NA,NA
"a93_552032",1.39956171556769,NA,NA,NA,NA
"a93_553024",-2.08798163351833,NA,NA,NA,NA
"a93_553034",1.71446277705198,NA,NA,NA,NA
"a93_554027",0.888562223397671,NA,NA,NA,NA
"a93_554028",-1.4858357274642,NA,NA,NA,NA
"a93_554040",1.19461028977573,NA,NA,NA,NA
"a93_554041",-0.265570846196661,NA,NA,NA,NA
"a93_554053",-1.38651798088254,NA,NA,NA,NA
"a93_555027",-0.878021139017758,NA,NA,NA,NA
"a93_555029",-1.77239917214886,NA,NA,NA,NA
"a93_555031",-5.09771919272193,NA,NA,NA,NA
"a93_652026",1.32107750871404,NA,NA,NA,NA
"a93_652031",-0.981879324742863,NA,NA,NA,NA
"a93_654020",-0.12218899068885,NA,NA,NA,NA
"a93_654042",-2.21706658631474,NA,NA,NA,NA
"a93_752035",1.63782548223307,NA,NA,NA,NA
"a93_754009",2.08337286664731,NA,NA,NA,NA
"a93_754022",2.88370798309507,NA,NA,NA,NA
"a93_754024",-2.82589923939837,NA,NA,NA,NA
"a93_754027",-0.79618337706687,NA,NA,NA,NA
"a93_754028",2.90149636475337,NA,NA,NA,NA
"a93_754037",0.771483345872063,NA,NA,NA,NA
"a93_754052",-0.226872830315354,NA,NA,NA,NA
"a94_572007",-0.662451827571661,NA,NA,NA,NA
